Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
BCL11A,0.0015185805573901,0.0031147879891676,0.0017340799191976,0.003241194958214,0.0044051862456957,0.0013224737365306,0.0017346118579885,0.0017948531368464,0.0013973817216808,0.002738003567669,0.0013603341805653,0.0024361487870945605
CPEB2,0.0015628864091728,0.0035140314406436,0.0,0.0034477775594909,0.0016873672017478,0.0021747861388163,0.004657355174305,0.001995624921392,0.0028245044175191,0.0013021297622201,0.0011716994621641,0.0024338162487471697
DAZAP1,0.003397466910858,0.0030411222235285,0.0012126761843275,0.0008341308579146,0.0038868917569178,0.0025825089110393,0.001168804837309,0.0038216376501603,0.0020391852725102,0.00118862604417,0.0010442130695016,0.00242172637182368
SIK1,0.0035866499075761,0.0009880685067728,0.0013812206747846,0.0010773372967967,0.0023849975289127,0.0011877937758286,0.0012455594414212,0.0023771365587868,0.0016853494295833,0.0019209106300181,0.0050797899312206,0.00229148136817015
FBN2,0.0017262625006199,0.0007179042941563,0.0,0.0,0.0046147986616417,0.0035510254081228,0.0001278863343721,0.0038473114973085,0.0030318718107226,0.003019748809502,0.0017141134373957,0.0022350922753841596
ZNF609,0.0012268930051356,0.0031092774950044,0.0004402795049594,0.0011022637321602,0.0039049109006503,0.0020666999363308,0.0021739811376097,0.0013117952731372,0.004691501494033,0.0011348784039482,0.001146822961742,0.00223093038447108
INPPL1,0.0037873471790167,4.180945047216031e-05,0.0011345789331316,0.004959774335453,0.0028269500263748,0.000825013010709,0.0016583643876032,0.003347283628504,0.0011993217547357,0.0011634622775249,0.0010404643193888,0.0021984369302913863
QKI,0.0005119404488806,0.0032454658093798,0.0044928663193269,0.0019061905363212,0.0021229373785494,0.0011905237787752,0.0019161254753187,0.0012604940738944,0.0023639411727521,0.0011741065542599,0.0011358465973579,0.00213204381448161
PID1,0.0005991541280335,0.0038974107979776,0.0007544058860004,0.0029497062999062,0.0037156714148187,0.0019046914912093,0.0015295956275247,0.0013809015796346,0.001995210197563,0.0017604445809307,0.0007966612555354,0.00212838532591341
CNTLN,0.0024503080598286,0.0019604835476469,0.0018593560352455,0.0023847101810015,0.0010320073007707,0.002373603462603,0.0029305715702857,0.0013952558873291,0.0005317790343095,0.0007390507951616,0.0033578330532786,0.0021014958927460703
POF1B,0.0023117759230381,0.0015045122433598,0.0024376828507124,0.0028381172993312,0.0026152645815462,0.0008350904446713,0.0028090549684205,0.0021118478431848,0.0007433707087831,0.0018846877736504,0.0008995763300625,0.00209909809667603
RC3H1,0.0012576599401217,0.0006821889209419,0.0020497493493294,0.0020229485384237,0.0031859536067865,0.0014844338674097,0.0029529657312121,0.000962533821158,0.0032897638320279,0.0015597350516599,0.0014881750809933,0.00209361077400641
NSD1,0.001152044672934,0.0013665109379892,0.0012519053103611,0.0027216417200415,0.0014310938618095,0.0022833042582338,0.0005242081303185,0.0023482399161691,0.0036882809887579,0.0007395828715821,0.0032159213706326,0.0020722734038829305
ELMSAN1,0.0017644482507392,0.0018615375244416,0.002444346505486,0.0028541586998247,0.0016433291032236,0.0034717352745257,0.0007969696834579,0.0008061555351333,0.0020571700260091,0.0017879232409653,0.0012235019712837,0.00207112758150901
MAN2A1,0.0015943936970344,0.0020595436091035,0.0022941971124731,0.0028273584565882,0.0022331097547108,0.0010422984002328,0.0016110992996475,0.0025904709796055,0.0017214227119219,0.0007862395836492,0.0017439543003121,0.0020504087905278997
